GeneID:TranscriptId,GSM818563,GSM818564,GSM818565,GSM818566,GSM818567,GSM818568,GSM818569,GSM818570,GSM818571,GSM818572,GSM818573,GSM818574,GSM818575,GSM818576,GSM818577,GSM818578,GSM818579,GSM818580,GSM818581,GSM818582
ERGIC3,0.0,0.0322139,0.0,0.0,0.0257447,0.0,0.0,0.15943,0.152475,0.181794,0.0381367,0.0213199,0.0599647,0.0,0.148722,0.0261261,0.0633238,0.0510244,0.03312,0.0
ERGIC1,0.0,0.0,0.0,0.00407378,0.00723981,0.0106701,0.0111639,0.0349421,0.0191176,0.0740758,0.0259039,0.0176717,0.0148467,0.0608532,0.0471981,0.0268966,0.0258935,0.00692802,0.0408318,0.0259895
MIR3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GAT3,0.64603,0.539922,0.227123,0.151498,0.174985,0.243029,0.339956,0.183982,0.109631,0.153853,0.205885,0.152503,0.142741,0.13086,0.154294,0.0707867,0.187821,0.154498,0.0524904,0.0124942
B3GAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GAT1,0.0,0.0,0.0,0.0,0.0,0.00281594,0.0,0.0,0.00376579,0.0,0.0,0.0,0.0,0.00639156,0.0,0.0,0.0,0.0,0.0,0.0
MIR3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM2,0.0,0.0,0.0,0.0,0.0268916,0.00882561,0.00911858,0.179803,0.171945,0.163169,0.0133144,0.0,0.100378,0.030266,0.0957414,0.0546889,0.0,0.1247,0.0346702,0.0329493
CALM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112127,0.0,0.0,0.0,0.0,0.0,0.0
SPG21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPG20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSDMA,0.0,0.00941994,0.0,0.00568607,0.0050393,0.0297242,0.0103319,0.0421142,0.0268734,0.00743776,0.0218482,0.0383244,0.00693234,0.0789139,0.0132232,0.0150802,0.0454555,0.0,0.0,0.0091016
GSDMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081498,0.0,0.0,0.0,0.0,0.0,0.0132433
GSDMC,0.0170374,0.272077,0.0,0.177418,0.0551452,0.108378,0.141635,0.36474,0.547256,0.507761,0.474574,0.471649,0.323556,0.0662191,0.416581,0.240359,0.289369,0.302212,0.140931,0.219477
GSDMD,0.0,0.0,0.0,0.00716652,0.00211192,0.0,0.0,0.0,0.0170466,0.0,0.0,0.00468481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115095
UPK1A,0.0,0.0725745,0.0,0.0,0.24132,0.123584,0.0196124,0.278995,0.292389,0.220713,0.0432239,0.0963082,0.230407,0.685182,0.0258549,0.147733,0.277882,0.250626,0.121789,0.0711834
UPK1B,0.0230449,0.0199187,0.0,0.066141,0.0692386,0.0628382,0.0600249,0.0594684,0.0569173,0.118148,0.0539865,0.117716,0.0806963,0.00596013,0.14693,0.167585,0.115507,0.0825209,0.131335,0.086685
DLGAP2,0.0,0.0,0.0,0.0,0.0,0.00393482,0.00103562,0.0,0.0,0.00731601,0.0,0.0,0.0,0.0022279,0.000430633,0.00441233,0.000881884,0.00753582,0.000132765,0.00177847
DLGAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163054,0.0,0.0,0.0,0.0,0.0,0.0
DLGAP1,0.0,0.0,0.0,0.0,0.00213214,0.00389025,0.0,0.0,0.00104453,0.0,0.0,0.000598384,0.0,0.00648208,0.0,0.0,0.00871322,0.0,0.0,0.00520926
DLGAP4,0.000508082,0.00127908,0.0,0.00132233,0.0250382,0.0155874,0.00181259,0.0500333,0.0357484,0.030336,0.00775481,0.0103159,0.0204422,0.0139295,0.0233731,0.0068141,0.0172543,0.0487617,0.0243845,0.00791033
DLGAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP27B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00208088,0.0,0.00241846,0.0,0.0,0.0,0.0,0.0,0.0
OIP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM169A,0.0111674,0.0160367,0.0,0.00192731,0.163696,0.0507519,0.00710929,0.0515844,0.101071,0.0497269,0.0492978,0.150696,0.0841086,0.653974,0.0245068,0.119454,0.193408,0.166008,0.13953,0.104725
INO80B-WBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15719e-07,1.8293e-07,0.0,0.0,1.19605e-07,1.37066e-07,1.51725e-09,0.0,0.0,0.0,0.0,1.84721e-07,0.0
FBXL18,0.0,0.0160869,0.0,0.00138372,0.0314919,0.0208682,0.00645291,0.0200991,0.0176496,0.0485647,0.0140585,0.0358699,0.013925,0.0534502,0.00205836,0.0344735,0.013059,0.0302278,0.009402,0.0115259
MIR506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN13,0.0335419,0.0402727,0.0,0.0347772,0.150494,0.0890713,0.0644221,0.0794387,0.127163,0.0806871,0.0399939,0.199371,0.100141,0.518663,0.0837835,0.0876871,0.192939,0.114094,0.180846,0.151365
PTPN12,0.0,0.0,0.0,0.0,0.00327462,0.0,0.0,0.00450467,0.00862679,0.0,0.0093512,0.00214818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN11,0.0,0.0,0.0,0.0,0.00325948,0.00320011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226655,0.0,0.0,0.0,0.0,0.00151618,0.0
PTPN14,0.0,0.00139284,0.0,0.000838372,0.00149784,0.0,0.0,0.00138725,0.00484931,0.0042947,0.00210252,0.0,0.000202244,0.0,0.0,0.0,0.0,0.00140542,0.00346791,0.0
LYAR,0.0,0.0,0.0,0.0,0.0,0.0,0.00793423,0.0225513,0.0211488,0.0117061,0.0,0.0192801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2orf81,0.0,0.0,0.0,0.0,0.0,0.0,0.00500243,0.00678695,0.0,0.0287683,0.0,0.0,0.0134121,0.0654622,0.0191873,0.00729342,0.00879176,0.0188366,0.0,0.017609
C2orf80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136783,0.0,0.0,0.0,0.0180961,0.0,0.0,0.0
DMRTB1,0.0,0.0108439,0.0,0.0,0.00579585,0.0,0.0118653,0.00811637,0.0155347,0.00429958,0.0,0.00178215,0.00799965,0.0389439,0.0228889,0.026112,0.015758,0.011262,0.0165317,0.0
C2orf82,0.0790444,0.0,0.0,0.0434056,0.072969,0.0362748,0.070404,0.192823,0.183636,0.135056,0.0661802,0.0499745,0.0574841,0.042995,0.0547924,0.0,0.0808794,0.178364,0.0,0.0760121
SNORA84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2orf88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037399,0.0,0.0,0.000729386,0.0,0.0,0.0,0.0,0.0,0.0
MSMP,0.134066,0.0391935,0.0,0.0717197,0.30877,0.325716,0.020474,0.225434,0.245684,0.306003,0.0,0.24048,0.151873,0.0472005,0.144877,0.133179,0.0,0.223085,0.0424373,0.0398945
MZB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217463,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSMB,0.0,0.0,0.0,0.0,0.0,0.0573214,0.0,0.0199284,0.0,0.02682,0.0116784,0.0558811,0.0128243,0.0773392,0.0,0.0189328,0.0,0.0,0.0,0.0406327
HLA-DQB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428188,0.0,0.0,0.0316402,0.0,0.0,0.0108525,0.0
LOC100129027,0.0,0.0,0.0,0.0,0.002926,0.00574828,0.0,0.0,0.000640846,0.0,0.0,0.000508895,0.0,0.000191886,0.000543356,0.0,0.0,0.0,0.00639441,0.000654497
CDK7,0.032494,0.0,0.028144,0.0,0.0,0.0,0.0425407,0.0,0.0600469,0.0,0.0147719,0.0,0.00765727,0.0,0.143652,0.0,0.1476,0.0,0.1296,0.0
FOXS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK9,0.0,0.0,0.0,0.0,0.00871521,0.0385448,0.0,0.0362419,0.0240935,0.0128032,0.0313406,0.0106644,0.0119534,0.024345,0.0228003,0.0194959,0.0234844,0.050296,0.0164476,0.0470809
LOC643733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMKK2,0.0,0.0,0.0,0.0,0.0,0.00225999,0.00355802,0.00510971,0.00495924,0.00549126,0.0,0.00919159,0.00513372,0.00662182,0.0,0.000424496,0.00671596,0.00563775,0.0235662,0.0131396
CAMKK1,2.31434,3.39441,0.0,3.58059,3.35949,3.84835,3.57114,3.12338,3.18014,3.52828,3.21494,3.82286,3.181,1.44255,4.10488,2.99971,2.56296,2.82894,2.41757,2.72253
MIR4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP3,0.0,0.0,0.0,0.0,0.0,0.00331853,0.0,0.0,0.00950485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL36AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP7,0.0,0.00575561,0.0,0.00346971,0.00617236,0.00909503,0.0,0.0,0.00811997,0.0089893,0.0132027,0.00375942,0.00420944,0.0,0.00401453,0.0,0.00550085,0.0176545,0.0,0.000345405
CHMP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000793689,0.0,0.0,0.0,0.000641271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00307318
CHMP5,0.0731016,0.0684701,0.0,0.101777,0.0760226,0.0664475,0.0490115,0.0787667,0.0716133,0.183602,0.106231,0.12806,0.124271,0.148163,0.122226,0.0760507,0.0815723,0.0874368,0.0936153,0.0815789
OR52N4,0.0255374,0.0888361,0.431785,0.0,0.0864272,0.19748,0.0596158,0.206892,0.0988571,0.10945,0.0714494,0.0444388,0.183782,0.0666189,0.0318732,0.0546903,0.0221917,0.0499865,0.0694274,0.0658143
OR52N5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR52N2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR52N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571918,0.0182131,0.0201649,0.0394917,0.0163082,0.0,0.0146342,0.0175631,0.0,0.0,0.0,0.0,0.0
LY6G6C,0.203883,0.0,0.0,0.0273486,0.0,0.0,0.0,0.0,0.0,0.07476,0.0,0.0,0.0144662,0.0,0.0,0.0927782,0.0,0.0,0.0946351,0.0
LY6G6D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6G6E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXA11,0.0,0.0,0.0,0.0,0.0,0.00396687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXA10,0.0,0.0,0.0,0.0,0.00417603,0.0,0.0,0.0,0.0,0.0,0.0214535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150277
GALNTL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260208,0.00164297,0.0,0.0238293,0.00764691,0.0,0.0,0.00118846,0.0,0.0,0.0,0.0
LOC100506469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNTL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010938,0.0,0.0319527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP11-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDG,0.0,0.0,0.0,0.0,0.00325421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HN1,1.9834,2.33448,0.0,2.44921,1.23854,2.05681,2.17065,1.60973,2.09211,2.27329,2.17344,1.83166,1.87887,0.490111,2.36091,1.60183,1.02085,1.78381,0.562198,0.82229
HP07349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481921,0.0,0.0,0.0,0.0,0.0,0.0
LRRC27,0.0696046,0.0345755,0.180992,0.0527439,0.0912876,0.0604298,0.0486211,0.118482,0.0894955,0.126867,0.0729268,0.048908,0.0807223,0.00702017,0.0928903,0.0546596,0.0474055,0.0665841,0.0544677,0.0338933
LRRC26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC25,0.359639,0.57924,0.0,0.248206,1.35713,0.914284,0.332041,0.922792,0.495403,0.78633,0.439963,0.643678,0.90657,0.391734,0.423486,0.865093,0.775642,0.960466,0.797766,0.502744
LRRC24,0.0,0.082455,0.0,0.0,0.125841,0.0618861,0.0,0.0353702,0.0253841,0.018735,0.0,0.0775267,0.0174071,0.155141,0.0332042,0.0473602,0.0343205,0.073614,0.0359883,0.0342819
KIAA1522,0.0,0.000357199,0.0,0.000540667,0.0,0.00396822,0.0,0.00263317,0.00165571,0.00594125,0.0,0.0,0.0,0.0112823,0.00250075,0.0,0.00024245,0.0,0.0,0.010332
MPDU1,0.0,0.0,0.0,0.0,0.0209563,0.00687243,0.0,0.00164433,0.00943915,0.0104501,0.0,0.0518357,0.0,0.015675,0.0,0.0,0.0,0.0,0.0,0.0
LRRC20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100696,0.0,0.0,0.0,0.0,0.0,0.0
LRRC28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNT4,0.00661947,0.0,0.0,0.00344172,0.00918427,0.0,0.0,0.0,0.00402674,0.00445784,0.0,0.00372893,0.0,0.0104038,0.0,0.022686,0.0,0.00583661,0.00573864,0.0109631
GCNT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNT1,0.0,0.0,0.0,0.0,0.00375336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNT3,0.0,0.0,0.0,0.0,0.00489509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNT2,0.0584361,0.0369353,0.0,0.019475,0.0217979,0.0316299,0.0229729,0.0170926,0.0129828,0.0187012,0.0245545,0.053284,0.019554,0.0316566,0.0390007,0.00793288,0.0122049,0.0362708,0.0358074,0.0132737
LPCAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104967
LPCAT2,0.0,0.0,0.0,0.0,0.00382126,0.0056281,0.0,0.00260343,0.00498725,0.00552113,0.00270296,0.0162244,0.0,0.0574207,0.00494531,0.0253449,0.0101434,0.0108419,0.00712032,0.0170196
LPCAT3,0.0,0.0,0.0,0.0106462,0.0283225,0.00927998,0.0145263,0.0262401,0.00627947,0.00695186,0.00680693,0.0289182,0.0064846,0.0105548,0.0123691,0.0,0.008499,0.0182072,0.0267764,0.0425686
LPCAT1,0.0285942,0.064097,0.0,0.00891439,0.0476129,0.0441661,0.0354184,0.0724557,0.0867358,0.157475,0.112822,0.0997322,0.100828,0.265291,0.106461,0.129111,0.131657,0.115657,0.0643194,0.0898251
TAGLN,0.0,0.00113745,0.0,0.0,0.00205639,0.0,0.0,0.0,0.0,0.0,0.0,0.0027134,0.0,0.00366356,0.0,0.0,0.0133292,0.0,0.0,0.0
CCDC178,0.0,0.0,0.0,0.0,0.0,0.0,0.00327486,0.0,0.0,0.00464205,0.0,0.0,0.0,0.0,0.0,0.00472014,0.0,0.0,0.0,0.0
CCDC179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALPP,0.0401522,0.0415829,0.0,0.0208985,0.0519874,0.0328382,0.0534336,0.117852,0.0883073,0.135781,0.0425437,0.176807,0.106655,0.246005,0.121092,0.0883315,0.10631,0.199123,0.118736,0.0466753
CCDC170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00254576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC171,0.0,0.0,0.0,0.0,0.000158853,0.000585019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00530843,0.0,0.0,0.0,0.0,0.00222542,0.0
CCDC172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC174,0.0,0.00669637,0.0,0.0,0.0,0.0,0.0,0.00494731,0.0,0.0,0.0,0.00437908,0.0,0.0,0.0,0.0,0.00641594,0.0,0.0,0.0
CCDC175,0.0,0.00767166,0.0514648,0.00925583,0.00410858,0.00403762,0.029537,0.0170554,0.0108854,0.0,0.00589984,0.0,0.011258,0.0,0.0322108,0.0,0.00736944,0.0,0.00774374,0.0
CCDC176,0.0368527,0.127183,0.427957,0.0766872,0.184059,0.123902,0.123128,0.183036,0.224691,0.198998,0.253302,0.411522,0.330547,0.452538,0.395164,0.22011,0.206971,0.312666,0.224028,0.220041
CCDC177,0.00538417,0.0,0.0104553,0.0,0.0199237,0.0195673,0.00769781,0.0136289,0.0163155,0.0108373,0.0176854,0.0211915,0.0203287,0.124857,0.0,0.0110427,0.0088457,0.0141884,0.0232727,0.00889627
PDK1,0.0,0.0,0.0,0.0,0.00226477,0.0,0.0,0.0,0.0,0.000298188,0.0,0.0,0.0,0.00487067,0.0,0.000417966,0.00100413,0.0,0.000528473,0.0
PDK3,0.0,0.0,0.0,0.0,0.0,0.000386913,0.0,0.0,0.0,0.000161518,0.0,0.00047634,0.0,0.00271789,0.0,0.0,0.00277156,0.000295995,0.000834661,0.000465949
PDK2,0.0272633,0.032242,0.0,0.0116366,0.0962272,0.0394506,0.0378484,0.0466816,0.0373771,0.0221936,0.0309067,0.0635833,0.0152958,0.3564,0.00927355,0.125565,0.100967,0.0444564,0.160758,0.0415996
EBP,0.0,0.0,0.0,0.0,0.0103152,0.0,0.0,0.0,0.0142694,0.0,0.0,0.0,0.0290528,0.0,0.0,0.0,0.0384792,0.0,0.0,0.0190738
PDK4,0.0,0.0,0.0,0.0,0.00283082,0.0278055,0.00291465,0.0155284,0.0111528,0.0164625,0.00402976,0.0103357,0.00771372,0.0,0.00367825,0.0041908,0.0151134,0.0215536,0.0106,0.00506356
LNPEP,0.0421927,0.054555,0.0,0.0234513,0.0317147,0.0407306,0.077928,0.05672,0.0575168,0.102587,0.0658095,0.103776,0.079637,0.176654,0.0632904,0.0450606,0.0389804,0.0463123,0.0957244,0.113265
ALPI,0.0,0.0,0.0,0.0,0.00842654,0.0,0.0,0.0175029,0.0390978,0.00618344,0.0,0.0154588,0.00577507,0.13255,0.0,0.025116,0.00126035,0.0161938,0.0079454,0.0384938
SEC61A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC61A2,0.0,0.00977843,0.127804,0.0163178,0.0568973,0.0258086,0.0224619,0.036614,0.100135,0.0677537,0.0314809,0.0856958,0.0532382,0.417818,0.0343524,0.105377,0.0157246,0.104352,0.0495627,0.0551721
ALPL,0.0,0.0,0.0,0.0211092,0.0187205,0.0276023,0.00960186,0.0520188,0.0,0.0,0.0202407,0.0172001,0.0321409,0.0,0.00612986,0.0,0.0421222,0.00902226,0.0,0.00843845
PECR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR193A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR193B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC400620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100507410,0.0297096,0.0,0.0,0.0,0.0411183,0.0,0.0276283,0.0,0.0,0.0,0.0210637,0.0173471,0.0,0.0,0.0,0.0,0.0522661,0.0281969,0.0543959,0.0
LOC96610,0.0,0.0,0.0,0.0,0.0054639,0.016117,0.0167896,0.0,0.0,0.00808808,0.00791951,0.00671235,0.0,0.0122314,0.0,0.0,0.0,0.0,0.0,0.00988698
INMT-FAM188B,0.0,0.0,0.0,0.0,0.0,1.13291e-06,0.0,0.0,0.0,1.54132e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTAGE11P,0.0,0.0,0.0510685,0.00459151,0.0122295,0.0,0.0083738,0.0,0.0,0.00597714,0.011705,0.0149498,0.0111686,0.0364232,0.0159774,0.0121424,0.0,0.0156533,0.015364,0.0073316
D21S2088E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116151,0.0,0.0,0.0,0.00103338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDIT3,0.107926,0.0586966,0.202282,0.0925872,0.112055,0.110477,0.119508,0.540005,0.822049,0.62891,0.455088,0.462778,0.389487,0.204317,0.447518,0.31884,0.223684,0.761407,0.245376,0.337006
DDIT4,0.0,0.0,0.0,0.0,0.0,0.0062683,0.0,0.0,0.0,0.0,0.0,0.000561038,0.000801682,0.00153072,0.0,0.0,0.00503743,0.0,0.00607771,0.0
RIIAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000737733,0.0,0.00196998,0.0,0.0,0.0,0.0,0.0,0.0
OR5R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8S,0.0,0.0,0.00396827,0.00105821,0.00471662,0.00370494,0.0,0.0128517,0.0283122,0.0177156,0.0346919,0.101838,0.0601591,0.169044,0.0573722,0.0208533,0.0450658,0.0285441,0.0667858,0.0806604
GOLGA8I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44985e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.94392e-07
GOLGA8F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00459699,0.0,0.0,0.0,0.0,0.0,0.0,0.000295363
GOLGA8A,0.0263645,0.0590875,0.245746,0.0410829,0.0853361,0.0431373,0.0502641,0.0933762,0.0606976,0.0601224,0.0199115,0.0455796,0.0530664,0.109566,0.0980295,0.0322917,0.0390596,0.027759,0.0236479,0.0262158
