GeneID:TranscriptId,GSM818563,GSM818564,GSM818565,GSM818566,GSM818567,GSM818568,GSM818569,GSM818570,GSM818571,GSM818572,GSM818573,GSM818574,GSM818575,GSM818576,GSM818577,GSM818578,GSM818579,GSM818580,GSM818581,GSM818582
GSN:NM_001258029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083681362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRM:NM_001270708_1,5.264e-07,0.0,0.0,0.0,5.406e-07,2.62e-08,0.0,0.0,0.0,0.0,1.5e-09,0.0,0.0,0.0,0.0,0.0362027844,1.6678e-06,0.0853024271,0.0321003385,0.0894336817
CHMP4A:NM_014169,0.0,0.0,0.0351640193,0.0,0.0085468719,0.0168273982,0.0,0.0122084697,0.0467042035,0.025853511,0.0126576434,0.0318500253,0.0119413476,0.0,0.0,0.0,0.0,0.0677394686,0.0329836379,0.0783948874
C20orf201:NM_001007125,0.0,0.0278863782,0.0,0.0677730579,0.103220113,0.1164074812,0.0148325146,0.0220581092,0.0,0.0699647652,0.0456745074,0.1873620119,0.0423749734,0.0,0.0,0.0926092457,0.1698537541,0.2445993123,0.264870525,0.0
MRI1:NM_001031727,0.0,0.0,0.0,0.0,0.0033273345,0.0,0.0,0.0,0.0,0.0,0.0,1.61786e-05,1.84436e-05,0.0104757466,0.0,2.03322e-05,0.0,2.57016e-05,2.68909e-05,2.47886e-05
ALKBH6:NM_198867,0.0,0.0,0.0,0.0,0.0,0.0262950377,0.0,0.0197471895,0.0188842776,0.0209078735,0.0,0.016826364,0.0,0.0150842041,0.0544811693,0.0,0.0253247232,0.0,0.0263629134,0.0
NDEL1:NM_030808,0.0,0.0,0.0,0.0,0.0011034181,0.0,0.0,0.0,0.0017339275,0.0002609593,0.0,0.0,0.0121219443,0.0003953359,0.0,0.0064532558,0.0158830115,0.0003701673,0.0002074157,0.0
LOC100268168:NR_026682,0.0,0.0,0.0,2.88e-08,1.921e-07,0.0,0.0094211765,0.0100252213,0.0863214746,0.013940063,0.0311920211,0.0,0.0,0.031836791,0.0,0.0107191691,0.0,0.0278173842,0.0407403876,0.012927245
CCDC33:NM_025055,0.0,0.0,0.021331248,0.0053870392,0.0,0.0037614784,0.0,0.0118944634,0.0269938005,0.0210121824,0.0205739975,0.0198702436,0.0130954309,0.0053777321,0.0162360119,0.0,0.0043098985,0.016939524,0.0078046993,0.0034385815
ZNF607:NM_001172677,0.3764267764,0.2470251235,0.0,0.4728853573,0.3422567365,0.5157811806,0.3021898787,0.7261648322,0.2323024391,0.3924610981,0.4659896124,0.4950030279,0.7498593797,0.0135798022,0.5467653473,0.3908848759,0.318584632,0.0454617572,0.000341573,0.4232365396
SERPINF1:NM_002615,0.0,0.0,0.0,0.0,0.0,0.0,0.0151340435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135794599,0.0291525709,0.0142237709,0.0
GATSL3:NM_001037666,0.0,0.0,0.0,0.0,0.0,0.0,0.0006455883,0.0196372955,0.0,0.0,0.0,0.0,0.0032155588,0.0005572357,0.0,0.0,0.0,0.0,0.0,0.0126657282
IPO13:NM_014652,0.016793632,0.0144779866,0.0434655494,0.0087250551,0.0647311934,0.005086061,0.0053343968,0.0319034102,0.0554485608,0.0338242185,0.0110395166,0.0377824644,0.0176201236,0.1961876478,0.0168040768,0.0574309604,0.0414096766,0.0688855346,0.0871498001,0.0046265745
OMA1:NM_145243,0.0,0.0,0.0,0.0,0.0057890852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079900741,0.0,0.0,0.0,0.0,0.0112483639,0.0,0.0
SMIM1:NM_001163724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429742108,0.0982512587,0.0,0.0,0.0,0.0,0.121324849,0.0
TMEM8B:NM_016446,0.0,0.0140869762,0.0,0.0114364236,0.0,0.0365603723,0.0155838447,0.0,0.0,0.0112465257,0.0,0.0,0.0,0.0,0.006649418,0.0,0.0182873305,0.0,0.0,0.0
ERI2:NM_080663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438937322,0.0209937859,0.0116211991,0.0,0.0095712279,0.0430321428,0.0781274059,0.041043371,0.0468630533,0.0,0.0,0.0148466932,0.0
KIF9:NM_182902,0.0,0.0,0.0,8.1932e-06,7.5559e-06,7.2403e-06,0.0064521786,9.8401e-06,9.2789e-06,1.05888e-05,0.0,8.686e-06,0.0,8.4548e-06,0.0,0.0,1.28562e-05,0.0478737278,0.0,1.30296e-05
GRIK1-AS1:NR_027021,0.0,0.0,0.0,0.0126092902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MECOM:NM_004991,0.0,0.0,0.0,4.7214e-06,4.3424e-06,0.0,4.2592e-06,0.0126580876,5.6627e-06,9.52e-08,0.0,0.0112711016,0.0075651361,4.4897e-06,0.0,6.0919e-06,7.2958e-06,7.9562e-06,7.8132e-06,7.448e-06
ATOH8:NM_032827,0.1702694746,0.1727510113,0.0,0.3121491045,0.3255941048,0.237180941,0.1697834106,0.2025210285,0.2487581035,0.2400164251,0.2374813311,0.307737914,0.2189861991,0.7095747143,0.2444965767,0.2242968968,0.2011589354,0.2116775482,0.2085822482,0.224386898
TIMM17A:NM_006335,0.0,0.0,0.0,0.0,0.0067777629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102274354,0.0,0.0,0.0,0.0
PIP4K2C:NM_001146258,0.0,0.0,0.0,0.000570786,0.0018666391,0.0,0.0,0.0,0.0006700283,0.0017610575,0.0,0.0271836955,0.0003672819,0.0233146344,0.0,0.0053731606,0.0087545625,0.0041409092,0.0022490162,0.0007041477
TPI1:NM_001258026,0.1427943848,0.1332108275,0.4749806294,0.0401127405,0.7407032997,0.3754082501,0.1231066948,0.4481881868,0.3588737555,0.2561389471,0.1849711238,0.5538753006,0.3850113359,0.7371824722,0.1408539739,0.2947051946,0.2079203247,0.6210631663,0.6365771808,0.5687987809
FAM105A:NM_019018,0.0891834071,0.0997097555,0.0,0.0227194504,0.0260605247,0.0326907419,0.0373693347,0.0570276645,0.0753486189,0.0625607628,0.1000499309,0.0736454924,0.0490195309,0.0515318242,0.0897566229,0.0766526262,0.0919762979,0.062787434,0.0578634157,0.0566323133
CELSR3:NM_001407,0.0747084533,0.0658695876,0.0,0.0632516714,0.3383972068,0.2342031679,0.0907236767,0.3387205947,0.1475035846,0.2455432791,0.1302754978,0.1511551026,0.1742603384,0.0866699592,0.1205649827,0.1323032254,0.1191859524,0.2232486015,0.1507825416,0.1884021575
ATPBD4:NM_001141972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006679543,0.0065402838,0.0,0.0,0.0,0.0,0.0,0.0,0.0087468141,0.0,0.0
TLR6:NM_006068,0.0,0.0,0.0,0.0,0.0017431248,0.0,0.0,0.0,0.0,0.0,0.0003518872,0.004226653,0.0,0.0,0.0,0.0,0.0,0.0,0.0064904633,0.0
OR8G2:NM_001007249,0.059760291,0.0260354367,0.111487494,0.0632330642,0.1378295521,0.0815747528,0.0555597522,0.225144801,0.1563997158,0.1948070267,0.1271731686,0.3315653659,0.1774539966,0.0156314179,0.0376164882,0.1722818775,0.1577595485,0.1134954433,0.1368128837,0.025890958
PSMD6:NM_001271780,1.34915e-05,0.0205579464,0.0,0.0390299886,0.0637578579,0.0181305268,6.2212e-06,0.0139911376,0.062270447,0.0,0.0200362489,7.4377e-06,0.0120057649,7.6476e-06,7.3445e-06,2.39e-08,0.0,0.0268995722,1.14732e-05,0.0
PSMD6:NM_001271781,0.0417138807,0.0,0.0,3.1909e-06,9.44105e-05,0.0,0.0489306882,3.9e-09,3.1e-08,0.0,7.64e-08,0.0120059469,0.0,0.0651181451,0.0386955018,2.585e-07,6.3184e-06,1.235e-07,0.0296242068,0.0
FLJ44313:NM_001272093,0.0,0.0098581699,0.0,0.0059515134,0.0,0.0,0.0054022852,0.0147113755,0.0,0.0,0.0,0.0,0.0145204961,0.0,0.0069243669,0.0,0.0095251748,0.0,0.0,0.0
HOMER3:NM_001145724,0.0,0.0,0.0,0.0,0.009080139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127178826,0.0,0.0,0.0138589676,0.0,0.0,0.0,0.0
CDH24:NM_144985,0.0065573614,0.0,0.0255261655,0.0034094548,0.0,0.0029795092,0.0,0.0041681856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054063763,0.0,0.0,0.0
SYTL2:NM_032379,0.0,0.0,0.0,0.0,0.004107653,0.0,0.0,0.0057284313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX7A1:NM_001864,0.0,0.0332105967,0.0,0.0202159117,0.0,0.0,0.0,0.0802312007,0.0,0.0,0.0830078041,0.0,0.0,0.0,0.0,0.0,0.0342245643,0.0,0.0,0.0334474302
NOM1:NM_138400,0.003646044,0.0094218801,0.0,0.0018915524,0.0269890726,0.0198735588,0.0139256879,0.0229490029,0.0115406057,0.0316358152,0.0262101222,0.030669815,0.0251552023,0.0331105076,0.0021808874,0.0273192761,0.0388523688,0.0226983976,0.0345343694,0.0240181355
S100A7A:NM_176823,0.0367657249,0.0048103002,0.0102013447,0.0027280827,0.0631663292,0.0322104796,0.0083446901,0.0531581107,0.1018205518,0.0602352582,0.0206942146,0.0944827295,0.0528684367,0.6548149712,0.0268028153,0.0349171787,0.0916500155,0.0839331761,0.1647318405,0.0445034329
TRAF2:NM_021138,0.000572719,0.0,0.0,0.0,0.0,0.0,0.0,0.0066251843,0.0063417679,0.0070208323,0.0,0.0186884629,0.0,0.0159854072,0.0,0.0,0.0,0.0,0.0,0.0
SEPT7P2:NR_024271,0.0,0.0,0.0,0.0,0.0534504557,0.0095531833,0.0,0.0202783267,0.0,0.0071629641,0.0,0.0,0.0066792103,0.0217346007,0.0,0.0,0.0,0.0093801666,0.0,0.0263077311
DNAJB5:NM_001135005,0.0,0.0,0.0,3.8e-09,1.3e-09,0.0,0.0,0.0,0.0,0.0,0.0109250874,3.7e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHST15:NM_015892,0.1169791968,0.0274137627,0.0712990879,0.0266516149,0.1230582809,0.1729797374,0.0127505481,0.2925224736,0.2509857873,0.2743357395,0.0641826214,0.0215680324,0.0114647784,6.895e-07,1.67261e-05,0.0022784312,0.0788253215,0.1247619357,0.0385619522,4.28957e-05
TFDP2:NM_001178139,0.0,0.0080604021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185474532,0.0,0.0322018127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRK:NR_073189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083567306,0.0,0.0,0.0
LOC100652999:NR_046221,0.0,0.0,0.0196509023,0.0,0.0009431869,0.0046355693,0.0,0.0196607738,0.0,0.0,0.0,0.0,0.0064783074,0.0,0.0,0.0,0.0,0.0,0.0,0.0085054546
NDUFAF3:NM_199069,0.0543880709,0.0314260475,0.0,0.0,0.0684347308,0.1153969303,0.0,0.0283245458,0.0,0.0646067396,0.0495380598,0.0229697877,0.0496041296,0.0282067874,5.946e-07,0.0127350472,0.0308453946,0.0331329332,0.0161427958,0.0415089328
LRFN4:NM_024036,3.4126838839,3.9554583583,12.495546503,3.7005206225,1.7912228308,2.165124575,3.7771533942,2.6803868107,1.6383031626,2.3166158726,2.2068889671,1.9560556543,2.582932468,0.6699402162,2.8470764658,1.4644100217,1.1987407294,1.3826814348,0.6979136859,0.7425294223
FIBIN:NM_203371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063353585
ATP5D:NM_001687,0.0268487953,0.0,0.0,0.0,0.0619445209,0.0122140576,0.0,0.0182055227,0.0173953293,0.0192593937,0.0,8.569e-07,0.0,0.0420579346,0.0,0.0,0.0,0.0252421683,0.0502508282,0.0
ST8SIA5:NM_013305,0.0,0.0,0.0,0.0,0.0040865852,0.0020079833,0.0,0.0,0.0,0.0,0.0,0.0,0.0055983276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNB1IP1:NM_182852,0.0,0.0436245909,0.0826571507,0.013808158,0.006655014,0.0065465181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029313526,0.0,0.0,0.0,0.0,0.0
TMEM161B-AS1:NR_039994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421460014,0.0
DHDDS:NM_205861,0.0888160482,0.1116781552,0.2481004768,0.1512825482,0.2284592799,0.1825309528,0.2946607447,0.6264905397,0.3591565237,0.7709680229,0.3662506151,0.7368709331,0.399368297,0.404420089,0.2823231686,0.4510878826,0.6634967173,0.8200959486,0.3697045589,0.7749505299
LOC283683:NR_040057,0.0,0.0,0.0,0.0,0.0079382594,0.0,0.0,0.0,0.0035994457,0.0159399389,0.046824067,0.0,0.0110610162,0.1278522681,0.0,0.0060234525,0.0291671779,0.0052202283,0.0076338445,0.0435688503
JOSD1:NM_014876,0.0397290862,0.0399772223,0.0,0.0481990127,0.1048860844,0.1143137137,0.0819418131,0.1051608004,0.0936511036,0.1605329059,0.0523947613,0.1009319679,0.062647951,0.2679026766,0.0318651015,0.0408475542,0.1150295496,0.1284458851,0.1090684026,0.087732317
IFRD1:NM_001007245,0.0,0.0,0.0,0.0,3.8123e-06,2.57e-07,7e-10,0.0,1.25e-08,5.4636e-06,1e-10,8.1424e-06,1.32e-08,0.0537359608,1.21e-08,1.02e-08,4.4e-09,1.41e-08,1.71e-08,6.6136e-06
KIAA0753:NM_014804,0.0,0.0,0.0,0.0,0.0092811008,0.0,0.0022780248,0.0064118322,0.0048044251,0.0034900906,0.0,0.0053670215,0.0060052439,0.0388196093,0.0085906183,0.0,0.0082706515,0.0092144335,0.0103099364,0.0118260527
SLC17A7:NM_020309,0.0308616014,0.0532614279,0.0,0.0732700046,0.0891958702,0.0280438147,0.0330132278,0.6646506131,0.3677724922,0.5421695534,0.5104444267,0.26992128,0.5315518252,0.0895862355,0.28370236,0.5989689257,0.593173751,0.730372356,0.3419846804,0.3521352088
PLAC1L:NM_173801,0.2092223179,0.4010302794,1.3425150892,0.3440104588,0.3659716209,0.3260740633,0.1622124965,0.5750682533,0.3170644077,0.5162087894,0.111200255,0.2046428158,0.2585921563,0.2091531944,0.2649063662,0.1042610962,0.1134289315,0.2028430412,0.1056624896,0.1508985016
BTN1A1:NM_001732,0.0,0.0139448403,0.0,0.004205061,0.0,0.0,0.0172777784,0.0051556907,0.0049362673,0.0054647827,0.0,0.0,0.0051098865,0.0023829173,0.0,0.005554576,0.0267412816,0.021466465,0.0421640574,0.0009583896
SLC26A2:NM_000112,0.0081638244,0.0257741717,0.0,0.0098757507,0.0039347207,0.0076220005,0.0195066446,0.022203296,0.0163613569,0.0018112737,0.0017734683,0.0106674267,0.0153345489,0.0396882018,0.0219359685,0.0018500679,0.0155355626,0.0084115666,0.0071947027,0.0075432035
DTX2:NM_001102596,0.013364667,0.0385039919,0.0,0.0348657099,0.0151631973,0.0228131501,0.012006745,0.0502417907,0.0549582447,0.0,0.0074456187,0.0310186438,0.063780197,0.065122692,0.054070295,0.0,0.0278847137,0.0597586325,0.0625795212,0.0558248564
GLCE:NM_015554,0.0,0.0,0.0,0.0011482628,0.0020465993,0.0,0.0,0.0,0.0,0.0,0.0,0.0004258131,0.0,0.0115553744,0.0,0.0030184708,0.0,0.0012915821,0.0,0.0
SENP2:NM_021627,0.0,0.0,0.0,0.0,0.0066169447,0.0065006426,0.0034032275,0.0045523193,0.00871797,0.0048256736,0.0047250215,0.0161335052,0.00903402,0.0300525988,0.0086157451,0.0196366331,0.0236204873,0.0,0.0062097201,0.0059303022
RTN4:NM_020532,0.0,0.0,0.0,0.0,0.0040482968,0.0,0.0,0.0054297469,0.0,8.914e-07,0.0,0.0,0.0,0.0,8.481e-07,0.0,0.0,0.0,0.0,0.0
AGXT2L2:NM_153373,0.0,0.0,0.0,0.0,0.0163736647,0.0,0.0,0.0152494321,0.0,0.0274680821,0.0,0.0201144762,0.00044247,0.0197003339,0.0071740255,0.0327320305,0.0,0.0317406758,0.0103599996,0.0
GPR22:NM_005295,0.0,0.0,0.0,0.0,0.0143228446,0.0035181457,0.0110438431,0.0049363295,0.0283584215,0.0209297684,0.0102466322,0.0087389614,0.0195779872,0.0799212138,0.0,0.0212802779,0.0256069554,0.0411069285,0.0269209382,0.0
RAD17:NM_002873,0.0,0.0,0.0,0.0,0.0300771322,0.0196985408,0.0,0.0045993982,0.0088080643,0.0146266354,0.0,0.0285223134,0.0045633185,0.0,0.0,0.0099191235,0.0059660187,0.0,0.0,0.0
DDX27:NM_017895,0.0,0.0,0.0,0.0044694006,0.0079377685,0.0,0.0,0.0109728381,0.0052526493,0.0348903074,0.0,0.0,0.0054342908,0.008863908,0.0,0.0,0.0,0.0,0.0,0.0
HERC6:NM_001165136,0.0178841154,0.0308997441,0.0,0.0124047257,0.0525544474,0.0217172209,0.0284667021,0.0303090256,0.047190206,0.0281105225,0.0078310574,0.0572115348,0.0489655557,0.252916314,0.0323173595,0.0409156197,0.0491819334,0.0262706328,0.0362037787,0.0494377993
ERCC2:NM_001130867,0.0,0.0,0.0,0.0,0.0,8.152e-07,0.0,0.0090645419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058625583,0.0125767694,0.0,0.0
WDR90:NM_145294,0.0374432775,0.0276497126,0.0,0.0083274297,0.0556783612,0.0328014099,0.0114876028,0.1087023465,0.0944332136,0.1408876142,0.0524926371,0.1022062524,0.0556051129,0.3927131451,0.0576316271,0.0574306011,0.0755151837,0.0929940539,0.1214990111,0.0429743017
CGB5:NM_033043,0.0,0.0,0.0,0.0,0.0144873528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSDMC:NM_031415,0.0170373962,0.2720767639,0.0,0.1774176625,0.0551452496,0.1083784229,0.1416349247,0.3647403872,0.5472561666,0.5077606677,0.4745735746,0.4716491496,0.3235556416,0.0662191042,0.4165814293,0.2403594182,0.2893686705,0.3022121989,0.1409311567,0.2194773711
VWA5B2:NM_138345,0.0,0.0,0.0,0.0,0.0051879728,0.0,0.0,0.0,0.0,0.0075304907,0.0,0.0063087076,0.0,0.0088412665,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA7:NM_001174124,0.0,1.8e-09,0.0,0.0,1.7e-09,2.6e-09,3e-10,0.0172609658,0.0038632205,0.0132761395,0.0125572835,2e-10,0.0,0.0064542008,0.0037947692,0.0,0.0,0.0,0.0,1.2e-09
LOC100507547:NR_037170_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177653267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAP1:NM_014914,0.0,0.001677534,0.0,0.0,0.0009017885,0.0018139776,0.0038639923,0.0025020726,0.0048497025,0.0,0.0,0.0068065506,0.0012192294,0.0062577333,0.0023822967,0.0,0.0032516705,0.0,0.0016741243,0.0016000083
KRTAP4-6:NM_030976,0.0,0.0,0.0,0.0,0.0115388149,0.0341166381,0.0,0.0505472321,0.0161026463,0.0,0.0,0.00120748,0.0490183397,0.0130397503,0.0,0.0,0.04338478,0.0,0.0,0.0
SS18L1:NM_198935,0.0,0.0,0.0,0.0,0.002279336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126927912,0.0,0.006730937,0.0,0.0,0.0042553042,0.0122019542
COPS7B:NM_022730,0.0,0.0104150958,0.0,0.0062889742,0.0334089489,0.0109501523,0.0171064375,0.0233546222,0.0074505014,0.024745042,0.0323057748,0.0,0.0537437857,0.0239195936,0.029290135,0.0167056145,0.0,0.0216046663,0.0,0.0201605523
CSF2RA:NM_172246_1,1.681e-07,1.026e-07,0.0,1.22e-08,1.5132e-05,3.71e-08,4.28e-08,0.1036318549,1.014e-07,0.0443549005,4.18e-08,1.3e-09,3.1033e-06,1.6e-09,0.0,0.0,5.91e-08,1.017e-07,4.045e-07,0.0
PLBD2:NM_001159727,0.0,0.0218154549,0.0488268035,0.0087610777,0.015591574,0.0081267842,0.007993993,0.0115246971,0.0257926938,0.0056800247,0.0055600705,0.0095076231,0.021344217,0.0363028416,0.0101592407,0.0638778775,0.0209373675,0.0224124287,0.0,0.0210048787
KRT18:NM_000224,0.0,9.23272e-05,0.0001818736,0.0,0.0935808428,5.49459e-05,5.89403e-05,7.24773e-05,0.0,8.82648e-05,7.78249e-05,6.67328e-05,7.43153e-05,6.02896e-05,5.86257e-05,8.09339e-05,8.21951e-05,9.32969e-05,0.0,8.94741e-05
IP6K2:NM_001005910,0.0169849735,0.0,0.0,2.14191e-05,0.0574048261,0.0079894951,0.0,0.0017913951,0.0,0.0,0.0,0.0,0.0,0.0097685528,0.0019011166,0.0,0.004587917,0.0,0.0034903938,0.0065470774
EFHB:NM_144715,0.0,0.0069618882,0.0,0.0,0.0,0.0036651759,0.0,0.0,0.000308041,0.0002728178,0.0,0.0,0.0,0.0017580478,0.0032439274,0.0,0.0,0.0009568459,0.0,0.0
SNHG11:NR_003239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057124161,0.0,0.0306872973,0.0,0.0278493768,0.0,0.0,0.0,0.0,0.0217666429,0.0
MRPS35:NM_001190864,0.0,0.0,0.0,0.0,0.0062189501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069701681,0.0,0.0,0.0,0.0,0.0,0.0037486767
LOC399815:NR_027282,0.044789798,0.0483852929,0.2153486654,0.075943405,0.1345760707,0.0661531472,0.0636558007,0.1298959361,0.0345354748,0.0611737769,0.0299493382,0.0524051802,0.0783713611,0.0,0.07474552,0.0464986222,0.028036967,0.0310434097,0.0203753693,0.0291017808
FAM86B3P:NR_024363,0.0,0.0,0.0,0.0,0.0114717545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162397226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCND2:NM_001759,0.0,0.0058386388,0.0264156123,0.007032501,0.0172499185,0.0076978752,0.0016186588,0.0021317349,0.0040839435,0.006781674,0.0066401397,0.0171004377,0.0063747036,0.0460768323,0.0040528998,0.0069227482,0.0027693314,0.0118370931,0.0116675351,0.0027896651
DNMT3L:NM_175867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092952654,0.0044468972,0.0,0.0,0.0,0.0,0.0110985349,0.0,0.0149245163,0.0,0.0,0.0063013532,0.0120017332
KDM4B:NM_015015,0.015863059,0.0341650297,0.0,0.0246949028,0.0293546766,0.0396306542,0.026498217,0.1074402282,0.0478652298,0.1086277904,0.0441008703,0.0556257155,0.0647106235,0.0387960994,0.0284828107,0.0243284595,0.0162260304,0.0450901445,0.0102518273,0.0130700562
CFHR4:NM_006684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089558697,0.0,0.0,0.0,0.0,0.0,0.0
ACOT13:NM_018473,0.2030282803,0.2034086788,0.0,0.2081022619,0.5939439358,0.4960795056,0.3739286498,0.8365904861,0.5127354078,0.6445078328,0.3032063752,0.5302647552,0.4835311292,1.8593037786,0.3096183426,0.6078805153,0.5330977573,0.6412878518,0.6729937786,0.2947294425
VSTM2L:NM_080607,0.0243125528,0.0105100967,0.0,0.0063465518,0.0393302715,0.0055247927,0.0,0.0471494129,0.0150412518,0.0333039401,0.016304933,0.0207186947,0.0154979386,0.1446796522,0.0,0.0168611134,0.0,0.0218081385,0.0320223483,0.010173878
SSX5:NM_175723,0.0604584335,0.0699448135,0.0,0.0741020782,0.1210049156,0.0458240584,0.056769968,0.2272935209,0.0894888164,0.0849199855,0.0692920279,0.069560853,0.0782894916,0.0419226284,0.0622275524,0.0142107799,0.0344893314,0.0741694813,0.0,0.0
GEMIN5:NM_015465,0.0287966135,0.0531639528,0.0,0.0352268101,0.046626359,0.0457819369,0.0559478364,0.0324132467,0.0473677279,0.0164974563,0.0349985904,0.0542521448,0.0337338944,0.1073275219,0.0886629318,0.0434764313,0.0404123984,0.0395951947,0.0392033116,0.030514014
SYN3:NM_133633,0.0251985922,0.0217509216,0.0,0.0131193701,0.0155369411,0.0381722402,0.0119717402,0.0805047845,0.077592052,0.0910170229,0.0668383377,0.1115250834,0.1169796566,0.1084383647,0.1318497158,0.0751430816,0.1461280512,7.5739e-05,0.1535821406,0.0703058281
LDHAL6B:NM_033195,0.0,0.0235736271,0.1565839502,0.0071207122,0.1196248964,0.0123850849,0.0064383223,0.0707873443,0.169339235,0.0749897556,0.0550704795,0.3103079961,0.1567659591,1.9475567907,0.0332258991,0.1800863719,0.1488201357,0.0982169919,0.3841272793,0.1372170524
CWH43:NM_025087,0.0,0.0,0.0,0.0,0.0,0.0042865256,0.0,0.0060457838,0.0003404515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078538532
MUC13:NM_033049,0.0080034582,0.0,0.0,0.0,0.003700921,0.0,0.0,0.0,0.0,0.0054125355,0.0,0.0,0.0050614653,0.0247859516,0.0,0.033011126,0.0,0.0,0.0,0.0199354539
KRT36:NM_003771,0.0,0.0128284396,0.0,0.0,0.0273917341,0.0202103878,0.0069950891,0.038648868,0.009244506,0.0102345863,0.0,0.0,0.0,0.0076815638,0.0,0.0103368652,0.0124943377,0.107243513,0.0130944421,0.0
NINJ2:NM_016533,0.0,0.0,0.0466442397,0.0,0.0008175454,0.0008057122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064662702,0.0,0.0,0.0,0.0,0.0,0.0021272565
HAGHL:NM_032304,0.1856916753,0.3863921657,0.0,0.1753392004,1.0720530334,0.7345312271,0.0873108146,2.9775562795,0.9961032263,2.4391412375,1.0925491297,0.8097436262,1.9654113255,0.1350539772,1.5659855184,1.3839694547,1.5345252918,2.5495530529,0.9434333393,0.9283809818
SIGLEC10:NM_033130,1.87613e-05,0.0641846554,0.0,3.6069e-06,5.92e-08,0.0,3.4759e-06,0.0463540231,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,3e-10,0.0718613729,0.0,0.0,0.0
BRAF:NM_004333,0.0701965505,0.0471141763,0.0,0.1014717789,0.0908571774,0.1346628801,0.0593256791,0.0556990378,0.0386880832,0.0474427747,0.0215061731,0.1106701973,0.0394451351,0.1509479283,0.0526666642,0.0160782609,0.0838411125,0.0414132533,0.0474606127,0.051787074
SPIN4:NM_001012968,0.0,0.0,0.0,0.0,0.0029552345,0.0024877898,0.0,0.001733269,0.0,0.0073505817,0.0,0.0,0.0,0.0,0.0,0.0037446353,0.0,0.0120293995,0.0,0.0015083548
GNAZ:NM_002073,0.007120808,0.0276435337,0.0,0.0074075183,0.028540188,0.0242639892,0.0135500659,0.0347351938,0.0629050146,0.0240137389,0.0282154398,0.0133813846,0.008991439,0.0220405917,0.0707448472,0.024429928,0.0107747324,0.0220091955,0.0,0.0157395968
DNLZ:NM_001080849,0.3829033515,0.1296667851,0.0,0.0790049932,0.0321580672,0.0496263502,0.05005753,0.1056770192,0.1013746584,0.1112790802,0.0524705353,0.0,0.1268966217,0.0,0.0454946375,0.0812621255,0.0,0.0312452473,0.0,0.1299242498
